 time            v(conn_pin)     v(gate)         v(mcu_gate)     v_am_esd#branch
 2.15500000e-08  1.08908394e+01 -3.63902593e-02  0.00000000e+00 -7.69563417e+00 
 2.16500000e-08  1.08807736e+01 -3.75942943e-02  0.00000000e+00 -7.67564382e+00 
 2.17500000e-08  1.08707076e+01 -3.87821595e-02  0.00000000e+00 -7.65565336e+00 
 2.18500000e-08  1.08606413e+01 -3.99540726e-02  0.00000000e+00 -7.63566279e+00 
 2.19500000e-08  1.08505748e+01 -4.11102484e-02  0.00000000e+00 -7.61567212e+00 
 2.20500000e-08  1.08405080e+01 -4.22508989e-02  0.00000000e+00 -7.59568134e+00 
 2.21500000e-08  1.08304410e+01 -4.33762330e-02  0.00000000e+00 -7.57569046e+00 
 2.22500000e-08  1.08203737e+01 -4.44864571e-02  0.00000000e+00 -7.55569948e+00 
 2.23500000e-08  1.08103062e+01 -4.55817746e-02  0.00000000e+00 -7.53570839e+00 
 2.24500000e-08  1.08002385e+01 -4.66623863e-02  0.00000000e+00 -7.51571721e+00 
 2.25500000e-08  1.07901705e+01 -4.77284902e-02  0.00000000e+00 -7.49572593e+00 
 2.26500000e-08  1.07801023e+01 -4.87802816e-02  0.00000000e+00 -7.47573456e+00 
 2.27500000e-08  1.07700338e+01 -4.98179534e-02  0.00000000e+00 -7.45574309e+00 
 2.28500000e-08  1.07599651e+01 -5.08416957e-02  0.00000000e+00 -7.43575152e+00 
 2.29500000e-08  1.07498962e+01 -5.18516961e-02  0.00000000e+00 -7.41575986e+00 
 2.30500000e-08  1.07398270e+01 -5.28481397e-02  0.00000000e+00 -7.39576812e+00 
 2.31500000e-08  1.07297576e+01 -5.38312091e-02  0.00000000e+00 -7.37577628e+00 
 2.32500000e-08  1.07196879e+01 -5.48010844e-02  0.00000000e+00 -7.35578435e+00 
 2.33500000e-08  1.07096180e+01 -5.57579432e-02  0.00000000e+00 -7.33579234e+00 
 2.34500000e-08  1.06995478e+01 -5.67019611e-02  0.00000000e+00 -7.31580024e+00 
 2.35500000e-08  1.06894774e+01 -5.76333108e-02  0.00000000e+00 -7.29580805e+00 
 2.36500000e-08  1.06794068e+01 -5.85521631e-02  0.00000000e+00 -7.27581578e+00 
 2.37500000e-08  1.06693359e+01 -5.94586863e-02  0.00000000e+00 -7.25582343e+00 
 2.38500000e-08  1.06592647e+01 -6.03530465e-02  0.00000000e+00 -7.23583100e+00 
 2.39500000e-08  1.06491933e+01 -6.12354075e-02  0.00000000e+00 -7.21583848e+00 
 2.40500000e-08  1.06391217e+01 -6.21059310e-02  0.00000000e+00 -7.19584589e+00 
 2.41500000e-08  1.06290498e+01 -6.29647765e-02  0.00000000e+00 -7.17585322e+00 
 2.42500000e-08  1.06189776e+01 -6.38121012e-02  0.00000000e+00 -7.15586047e+00 
 2.43500000e-08  1.06089052e+01 -6.46480604e-02  0.00000000e+00 -7.13586764e+00 
 2.44500000e-08  1.05988326e+01 -6.54728072e-02  0.00000000e+00 -7.11587474e+00 
