 time            v(conn_pin)     v(gate)         v(gate_drive)  
 8.04413926e-06  4.69885568e+00  1.50252837e-04  0.00000000e+00 
 8.04913926e-06  4.70035021e+00  1.49511101e-04  0.00000000e+00 
 8.05413926e-06  4.70183736e+00  1.48772985e-04  0.00000000e+00 
 8.05913926e-06  4.70331716e+00  1.48038470e-04  0.00000000e+00 
 8.06413926e-06  4.70478966e+00  1.47307539e-04  0.00000000e+00 
 8.06913926e-06  4.70625489e+00  1.46580177e-04  0.00000000e+00 
 8.07413926e-06  4.70771288e+00  1.45856364e-04  0.00000000e+00 
 8.07913926e-06  4.70916367e+00  1.45136086e-04  0.00000000e+00 
 8.08413926e-06  4.71060730e+00  1.44419324e-04  0.00000000e+00 
 8.08913926e-06  4.71204379e+00  1.43706062e-04  0.00000000e+00 
 8.09413926e-06  4.71347320e+00  1.42996283e-04  0.00000000e+00 
 8.09913926e-06  4.71489554e+00  1.42289971e-04  0.00000000e+00 
 8.10413926e-06  4.71631086e+00  1.41587110e-04  0.00000000e+00 
 8.10913926e-06  4.71771918e+00  1.40887682e-04  0.00000000e+00 
 8.11413926e-06  4.71912055e+00  1.40191672e-04  0.00000000e+00 
 8.11913926e-06  4.72051499e+00  1.39499062e-04  0.00000000e+00 
 8.12413926e-06  4.72190255e+00  1.38809838e-04  0.00000000e+00 
 8.12913926e-06  4.72328324e+00  1.38123982e-04  0.00000000e+00 
 8.13413926e-06  4.72465712e+00  1.37441479e-04  0.00000000e+00 
 8.13913926e-06  4.72602421e+00  1.36762312e-04  0.00000000e+00 
 8.14413926e-06  4.72738454e+00  1.36086466e-04  0.00000000e+00 
 8.14913926e-06  4.72873815e+00  1.35413925e-04  0.00000000e+00 
 8.15413926e-06  4.73008506e+00  1.34744673e-04  0.00000000e+00 
 8.15913926e-06  4.73142532e+00  1.34078694e-04  0.00000000e+00 
 8.16413926e-06  4.73275896e+00  1.33415973e-04  0.00000000e+00 
 8.16913926e-06  4.73408601e+00  1.32756494e-04  0.00000000e+00 
 8.17413926e-06  4.73540649e+00  1.32100241e-04  0.00000000e+00 
 8.17913926e-06  4.73672045e+00  1.31447199e-04  0.00000000e+00 
 8.18413926e-06  4.73802791e+00  1.30797354e-04  0.00000000e+00 
 8.18913926e-06  4.73932890e+00  1.30150688e-04  0.00000000e+00 
 8.19413926e-06  4.74062347e+00  1.29507188e-04  0.00000000e+00 
 8.19913926e-06  4.74191163e+00  1.28866838e-04  0.00000000e+00 
 8.20413926e-06  4.74319342e+00  1.28229622e-04  0.00000000e+00 
 8.20913926e-06  4.74446888e+00  1.27595527e-04  0.00000000e+00 
 8.21413926e-06  4.74573802e+00  1.26964536e-04  0.00000000e+00 
 8.21913926e-06  4.74700090e+00  1.26336636e-04  0.00000000e+00 
 8.22413926e-06  4.74825752e+00  1.25711811e-04  0.00000000e+00 
 8.22913926e-06  4.74950793e+00  1.25090046e-04  0.00000000e+00 
 8.23413926e-06  4.75075215e+00  1.24471327e-04  0.00000000e+00 
 8.23913926e-06  4.75199022e+00  1.23855640e-04  0.00000000e+00 
 8.24413926e-06  4.75322217e+00  1.23242969e-04  0.00000000e+00 
 8.24913926e-06  4.75444802e+00  1.22633300e-04  0.00000000e+00 
 8.25413926e-06  4.75566781e+00  1.22026619e-04  0.00000000e+00 
 8.25913926e-06  4.75688156e+00  1.21422911e-04  0.00000000e+00 
 8.26413926e-06  4.75808931e+00  1.20822163e-04  0.00000000e+00 
 8.26913926e-06  4.75929108e+00  1.20224359e-04  0.00000000e+00 
 8.27413926e-06  4.76048691e+00  1.19629486e-04  0.00000000e+00 
 8.27913926e-06  4.76167681e+00  1.19037530e-04  0.00000000e+00 
 8.28413926e-06  4.76286083e+00  1.18448476e-04  0.00000000e+00 
 8.28913926e-06  4.76403899e+00  1.17862311e-04  0.00000000e+00 
 8.29413926e-06  4.76521132e+00  1.17279022e-04  0.00000000e+00 
 8.29913926e-06  4.76637785e+00  1.16698592e-04  0.00000000e+00 
 8.30413926e-06  4.76753861e+00  1.16121010e-04  0.00000000e+00 
 8.30913926e-06  4.76869361e+00  1.15546262e-04  0.00000000e+00 
 8.31413926e-06  4.76984291e+00  1.14974333e-04  0.00000000e+00 
 8.31913926e-06  4.77098651e+00  1.14405211e-04  0.00000000e+00 
 8.32413926e-06  4.77212445e+00  1.13838881e-04  0.00000000e+00 
 8.32913926e-06  4.77325676e+00  1.13275331e-04  0.00000000e+00 
 8.33413926e-06  4.77438346e+00  1.12714546e-04  0.00000000e+00 
 8.33913926e-06  4.77550459e+00  1.12156514e-04  0.00000000e+00 
 8.34413926e-06  4.77662016e+00  1.11601222e-04  0.00000000e+00 
 8.34913926e-06  4.77773021e+00  1.11048655e-04  0.00000000e+00 
 8.35413926e-06  4.77883476e+00  1.10498802e-04  0.00000000e+00 
 8.35913926e-06  4.77993385e+00  1.09951648e-04  0.00000000e+00 
 8.36413926e-06  4.78102749e+00  1.09407181e-04  0.00000000e+00 
 8.36913926e-06  4.78211572e+00  1.08865389e-04  0.00000000e+00 
 8.37413926e-06  4.78319855e+00  1.08326257e-04  0.00000000e+00 
 8.37913926e-06  4.78427603e+00  1.07789773e-04  0.00000000e+00 
 8.38413926e-06  4.78534817e+00  1.07255924e-04  0.00000000e+00 
 8.38913926e-06  4.78641499e+00  1.06724699e-04  0.00000000e+00 
 8.39413926e-06  4.78747654e+00  1.06196083e-04  0.00000000e+00 
 8.39913926e-06  4.78853282e+00  1.05670065e-04  0.00000000e+00 
 8.40413926e-06  4.78958388e+00  1.05146631e-04  0.00000000e+00 
 8.40913926e-06  4.79062972e+00  1.04625770e-04  0.00000000e+00 
 8.41413926e-06  4.79167039e+00  1.04107469e-04  0.00000000e+00 
 8.41913926e-06  4.79270590e+00  1.03591715e-04  0.00000000e+00 
 8.42413926e-06  4.79373628e+00  1.03078496e-04  0.00000000e+00 
 8.42913926e-06  4.79476155e+00  1.02567801e-04  0.00000000e+00 
 8.43413926e-06  4.79578175e+00  1.02059616e-04  0.00000000e+00 
 8.43913926e-06  4.79679689e+00  1.01553929e-04  0.00000000e+00 
 8.44413926e-06  4.79780700e+00  1.01050729e-04  0.00000000e+00 
 8.44913926e-06  4.79881210e+00  1.00550005e-04  0.00000000e+00 
 8.45413926e-06  4.79981223e+00  1.00051742e-04  0.00000000e+00 
 8.45913926e-06  4.80080739e+00  9.95559295e-05  0.00000000e+00 
 8.46413926e-06  4.80179763e+00  9.90625561e-05  0.00000000e+00 
 8.46913926e-06  4.80278296e+00  9.85716096e-05  0.00000000e+00 
 8.47413926e-06  4.80376340e+00  9.80830783e-05  0.00000000e+00 
 8.47913926e-06  4.80473899e+00  9.75969503e-05  0.00000000e+00 
 8.48413926e-06  4.80570974e+00  9.71132144e-05  0.00000000e+00 
 8.48913926e-06  4.80667568e+00  9.66318586e-05  0.00000000e+00 
 8.49413926e-06  4.80763683e+00  9.61528718e-05  0.00000000e+00 
 8.49913926e-06  4.80859321e+00  9.56762420e-05  0.00000000e+00 
 8.50413926e-06  4.80954486e+00  9.52019580e-05  0.00000000e+00 
 8.50913926e-06  4.81049179e+00  9.47300083e-05  0.00000000e+00 
 8.51413926e-06  4.81143402e+00  9.42603818e-05  0.00000000e+00 
 8.51913926e-06  4.81237158e+00  9.37930673e-05  0.00000000e+00 
 8.52413926e-06  4.81330450e+00  9.33280536e-05  0.00000000e+00 
 8.52913926e-06  4.81423278e+00  9.28653292e-05  0.00000000e+00 
 8.53413926e-06  4.81515647e+00  9.24048830e-05  0.00000000e+00 
 8.53913926e-06  4.81607557e+00  9.19467041e-05  0.00000000e+00 
 8.54413926e-06  4.81699012e+00  9.14907817e-05  0.00000000e+00 
 8.54913926e-06  4.81790013e+00  9.10371046e-05  0.00000000e+00 
 8.55413926e-06  4.81880564e+00  9.05856620e-05  0.00000000e+00 
 8.55913926e-06  4.81970664e+00  9.01364431e-05  0.00000000e+00 
 8.56413926e-06  4.82060319e+00  8.96894371e-05  0.00000000e+00 
 8.56913926e-06  4.82149528e+00  8.92446329e-05  0.00000000e+00 
 8.57413926e-06  4.82238295e+00  8.88020201e-05  0.00000000e+00 
 8.57913926e-06  4.82326622e+00  8.83615881e-05  0.00000000e+00 
 8.58413926e-06  4.82414511e+00  8.79233261e-05  0.00000000e+00 
 8.58913926e-06  4.82501964e+00  8.74872237e-05  0.00000000e+00 
 8.59413926e-06  4.82588983e+00  8.70532702e-05  0.00000000e+00 
 8.59913926e-06  4.82675570e+00  8.66214555e-05  0.00000000e+00 
 8.60413926e-06  4.82761728e+00  8.61917692e-05  0.00000000e+00 
 8.60913926e-06  4.82847458e+00  8.57642005e-05  0.00000000e+00 
 8.61413926e-06  4.82932763e+00  8.53387396e-05  0.00000000e+00 
 8.61913926e-06  4.83017645e+00  8.49153758e-05  0.00000000e+00 
 8.62413926e-06  4.83102106e+00  8.44940994e-05  0.00000000e+00 
 8.62913926e-06  4.83186148e+00  8.40749001e-05  0.00000000e+00 
 8.63413926e-06  4.83269773e+00  8.36577676e-05  0.00000000e+00 
 8.63913926e-06  4.83352983e+00  8.32426917e-05  0.00000000e+00 
 8.64413926e-06  4.83435780e+00  8.28296625e-05  0.00000000e+00 
 8.64913926e-06  4.83518166e+00  8.24186702e-05  0.00000000e+00 
 8.65413926e-06  4.83600143e+00  8.20097050e-05  0.00000000e+00 
 8.65913926e-06  4.83681714e+00  8.16027568e-05  0.00000000e+00 
 8.66413926e-06  4.83762880e+00  8.11978159e-05  0.00000000e+00 
 8.66913926e-06  4.83843643e+00  8.07948723e-05  0.00000000e+00 
 8.67413926e-06  4.83924005e+00  8.03939165e-05  0.00000000e+00 
 8.67913926e-06  4.84003969e+00  7.99949385e-05  0.00000000e+00 
 8.68413926e-06  4.84083535e+00  7.95979292e-05  0.00000000e+00 
 8.68913926e-06  4.84162707e+00  7.92028788e-05  0.00000000e+00 
 8.69413926e-06  4.84241486e+00  7.88097773e-05  0.00000000e+00 
 8.69913926e-06  4.84319873e+00  7.84186154e-05  0.00000000e+00 
 8.70413926e-06  4.84397872e+00  7.80293842e-05  0.00000000e+00 
 8.70913926e-06  4.84475484e+00  7.76420739e-05  0.00000000e+00 
 8.71413926e-06  4.84552710e+00  7.72566749e-05  0.00000000e+00 
 8.71913926e-06  4.84629553e+00  7.68731780e-05  0.00000000e+00 
 8.72413926e-06  4.84706014e+00  7.64915742e-05  0.00000000e+00 
 8.72913926e-06  4.84782096e+00  7.61118542e-05  0.00000000e+00 
 8.73413926e-06  4.84857800e+00  7.57340088e-05  0.00000000e+00 
 8.73913926e-06  4.84933129e+00  7.53580284e-05  0.00000000e+00 
 8.74413926e-06  4.85008083e+00  7.49839043e-05  0.00000000e+00 
 8.74913926e-06  4.85082665e+00  7.46116274e-05  0.00000000e+00 
 8.75413926e-06  4.85156877e+00  7.42411890e-05  0.00000000e+00 
 8.75913926e-06  4.85230721e+00  7.38725797e-05  0.00000000e+00 
 8.76413926e-06  4.85304198e+00  7.35057905e-05  0.00000000e+00 
 8.76913926e-06  4.85377310e+00  7.31408125e-05  0.00000000e+00 
 8.77413926e-06  4.85450058e+00  7.27776374e-05  0.00000000e+00 
 8.77913926e-06  4.85522446e+00  7.24162557e-05  0.00000000e+00 
 8.78413926e-06  4.85594474e+00  7.20566594e-05  0.00000000e+00 
 8.78913926e-06  4.85666145e+00  7.16988389e-05  0.00000000e+00 
 8.79413926e-06  4.85737460e+00  7.13427861e-05  0.00000000e+00 
 8.79913926e-06  4.85808420e+00  7.09884923e-05  0.00000000e+00 
 8.80413926e-06  4.85879028e+00  7.06359489e-05  0.00000000e+00 
 8.80913926e-06  4.85949286e+00  7.02851472e-05  0.00000000e+00 
 8.81413926e-06  4.86019194e+00  6.99360787e-05  0.00000000e+00 
 8.81913926e-06  4.86088756e+00  6.95887350e-05  0.00000000e+00 
 8.82413926e-06  4.86157972e+00  6.92431075e-05  0.00000000e+00 
 8.82913926e-06  4.86226844e+00  6.88991883e-05  0.00000000e+00 
 8.83413926e-06  4.86295374e+00  6.85569687e-05  0.00000000e+00 
 8.83913926e-06  4.86363563e+00  6.82164402e-05  0.00000000e+00 
 8.84413926e-06  4.86431414e+00  6.78775949e-05  0.00000000e+00 
 8.84913926e-06  4.86498928e+00  6.75404244e-05  0.00000000e+00 
 8.85413926e-06  4.86566106e+00  6.72049205e-05  0.00000000e+00 
 8.85913926e-06  4.86632951e+00  6.68710753e-05  0.00000000e+00 
 8.86413926e-06  4.86699464e+00  6.65388799e-05  0.00000000e+00 
 8.86913926e-06  4.86765646e+00  6.62083271e-05  0.00000000e+00 
 8.87413926e-06  4.86831499e+00  6.58794084e-05  0.00000000e+00 
 8.87913926e-06  4.86897025e+00  6.55521160e-05  0.00000000e+00 
 8.88413926e-06  4.86962226e+00  6.52264421e-05  0.00000000e+00 
 8.88913926e-06  4.87027103e+00  6.49023781e-05  0.00000000e+00 
 8.89413926e-06  4.87091657e+00  6.45799166e-05  0.00000000e+00 
 8.89913926e-06  4.87155891e+00  6.42590499e-05  0.00000000e+00 
 8.90413926e-06  4.87219806e+00  6.39397701e-05  0.00000000e+00 
 8.90913926e-06  4.87283403e+00  6.36220692e-05  0.00000000e+00 
 8.91413926e-06  4.87346684e+00  6.33059395e-05  0.00000000e+00 
 8.91913926e-06  4.87409650e+00  6.29913733e-05  0.00000000e+00 
 8.92413926e-06  4.87472304e+00  6.26783632e-05  0.00000000e+00 
 8.92913926e-06  4.87534646e+00  6.23669015e-05  0.00000000e+00 
 8.93413926e-06  4.87596679e+00  6.20569807e-05  0.00000000e+00 
 8.93913926e-06  4.87658403e+00  6.17485927e-05  0.00000000e+00 
 8.94413926e-06  4.87719821e+00  6.14417307e-05  0.00000000e+00 
 8.94913926e-06  4.87780933e+00  6.11363865e-05  0.00000000e+00 
 8.95413926e-06  4.87841741e+00  6.08325534e-05  0.00000000e+00 
 8.95913926e-06  4.87902248e+00  6.05302234e-05  0.00000000e+00 
 8.96413926e-06  4.87962453e+00  6.02293891e-05  0.00000000e+00 
 8.96913926e-06  4.88022360e+00  5.99300437e-05  0.00000000e+00 
 8.97413926e-06  4.88081968e+00  5.96321800e-05  0.00000000e+00 
 8.97913926e-06  4.88141281e+00  5.93357900e-05  0.00000000e+00 
 8.98413926e-06  4.88200298e+00  5.90408669e-05  0.00000000e+00 
 8.98913926e-06  4.88259023e+00  5.87474032e-05  0.00000000e+00 
 8.99413926e-06  4.88317455e+00  5.84553922e-05  0.00000000e+00 
 8.99913926e-06  4.88375597e+00  5.81648265e-05  0.00000000e+00 
 9.00413926e-06  4.88433450e+00  5.78756994e-05  0.00000000e+00 
 9.00913926e-06  4.88491015e+00  5.75880029e-05  0.00000000e+00 
 9.01413926e-06  4.88548294e+00  5.73017308e-05  0.00000000e+00 
 9.01913926e-06  4.88605289e+00  5.70168760e-05  0.00000000e+00 
 9.02413926e-06  4.88662000e+00  5.67334314e-05  0.00000000e+00 
 9.02913926e-06  4.88718429e+00  5.64513903e-05  0.00000000e+00 
 9.03413926e-06  4.88774577e+00  5.61707453e-05  0.00000000e+00 
 9.03913926e-06  4.88830447e+00  5.58914898e-05  0.00000000e+00 
 9.04413926e-06  4.88886038e+00  5.56136170e-05  0.00000000e+00 
 9.04913926e-06  4.88941354e+00  5.53371205e-05  0.00000000e+00 
 9.05413926e-06  4.88996394e+00  5.50619931e-05  0.00000000e+00 
 9.05913926e-06  4.89051161e+00  5.47882282e-05  0.00000000e+00 
 9.06413926e-06  4.89105655e+00  5.45158192e-05  0.00000000e+00 
 9.06913926e-06  4.89159878e+00  5.42447589e-05  0.00000000e+00 
 9.07413926e-06  4.89213832e+00  5.39750414e-05  0.00000000e+00 
 9.07913926e-06  4.89267518e+00  5.37066598e-05  0.00000000e+00 
 9.08413926e-06  4.89320936e+00  5.34396075e-05  0.00000000e+00 
 9.08913926e-06  4.89374089e+00  5.31738780e-05  0.00000000e+00 
 9.09413926e-06  4.89426978e+00  5.29094646e-05  0.00000000e+00 
 9.09913926e-06  4.89479603e+00  5.26463611e-05  0.00000000e+00 
 9.10413926e-06  4.89531967e+00  5.23845611e-05  0.00000000e+00 
 9.10913926e-06  4.89584071e+00  5.21240578e-05  0.00000000e+00 
 9.11413926e-06  4.89635915e+00  5.18648454e-05  0.00000000e+00 
 9.11913926e-06  4.89687502e+00  5.16069172e-05  0.00000000e+00 
 9.12413926e-06  4.89738832e+00  5.13502668e-05  0.00000000e+00 
 9.12913926e-06  4.89789906e+00  5.10948883e-05  0.00000000e+00 
 9.13413926e-06  4.89840727e+00  5.08407751e-05  0.00000000e+00 
 9.13913926e-06  4.89891295e+00  5.05879209e-05  0.00000000e+00 
 9.14413926e-06  4.89941611e+00  5.03363199e-05  0.00000000e+00 
 9.14913926e-06  4.89991678e+00  5.00859657e-05  0.00000000e+00 
 9.15413926e-06  4.90041495e+00  4.98368522e-05  0.00000000e+00 
 9.15913926e-06  4.90091064e+00  4.95889735e-05  0.00000000e+00 
 9.16413926e-06  4.90140387e+00  4.93423233e-05  0.00000000e+00 
 9.16913926e-06  4.90189465e+00  4.90968954e-05  0.00000000e+00 
 9.17413926e-06  4.90238298e+00  4.88526837e-05  0.00000000e+00 
 9.17913926e-06  4.90286888e+00  4.86096828e-05  0.00000000e+00 
 9.18413926e-06  4.90335237e+00  4.83678863e-05  0.00000000e+00 
 9.18913926e-06  4.90383346e+00  4.81272882e-05  0.00000000e+00 
 9.19413926e-06  4.90431215e+00  4.78878832e-05  0.00000000e+00 
 9.19913926e-06  4.90478845e+00  4.76496650e-05  0.00000000e+00 
 9.20413926e-06  4.90526239e+00  4.74126278e-05  0.00000000e+00 
 9.20913926e-06  4.90573397e+00  4.71767656e-05  0.00000000e+00 
 9.21413926e-06  4.90620321e+00  4.69420728e-05  0.00000000e+00 
 9.21913926e-06  4.90667011e+00  4.67085434e-05  0.00000000e+00 
 9.22413926e-06  4.90713469e+00  4.64761720e-05  0.00000000e+00 
 9.22913926e-06  4.90759696e+00  4.62449529e-05  0.00000000e+00 
 9.23413926e-06  4.90805692e+00  4.60148801e-05  0.00000000e+00 
 9.23913926e-06  4.90851460e+00  4.57859484e-05  0.00000000e+00 
 9.24413926e-06  4.90897000e+00  4.55581520e-05  0.00000000e+00 
 9.24913926e-06  4.90942314e+00  4.53314852e-05  0.00000000e+00 
 9.25413926e-06  4.90987402e+00  4.51059427e-05  0.00000000e+00 
 9.25913926e-06  4.91032266e+00  4.48815183e-05  0.00000000e+00 
 9.26413926e-06  4.91076907e+00  4.46582072e-05  0.00000000e+00 
 9.26913926e-06  4.91121325e+00  4.44360037e-05  0.00000000e+00 
 9.27413926e-06  4.91165522e+00  4.42149022e-05  0.00000000e+00 
 9.27913926e-06  4.91209500e+00  4.39948975e-05  0.00000000e+00 
 9.28413926e-06  4.91253259e+00  4.37759839e-05  0.00000000e+00 
 9.28913926e-06  4.91296800e+00  4.35581560e-05  0.00000000e+00 
 9.29413926e-06  4.91340124e+00  4.33414090e-05  0.00000000e+00 
 9.29913926e-06  4.91383233e+00  4.31257371e-05  0.00000000e+00 
 9.30413926e-06  4.91426127e+00  4.29111352e-05  0.00000000e+00 
 9.30913926e-06  4.91468808e+00  4.26975976e-05  0.00000000e+00 
 9.31413926e-06  4.91511276e+00  4.24851197e-05  0.00000000e+00 
 9.31913926e-06  4.91553533e+00  4.22736957e-05  0.00000000e+00 
 9.32413926e-06  4.91595580e+00  4.20633209e-05  0.00000000e+00 
 9.32913926e-06  4.91637417e+00  4.18539897e-05  0.00000000e+00 
 9.33413926e-06  4.91679046e+00  4.16456974e-05  0.00000000e+00 
 9.33913926e-06  4.91720468e+00  4.14384387e-05  0.00000000e+00 
 9.34413926e-06  4.91761684e+00  4.12322082e-05  0.00000000e+00 
 9.34913926e-06  4.91802695e+00  4.10270009e-05  0.00000000e+00 
 9.35413926e-06  4.91843502e+00  4.08228124e-05  0.00000000e+00 
 9.35913926e-06  4.91884106e+00  4.06196368e-05  0.00000000e+00 
 9.36413926e-06  4.91924507e+00  4.04174695e-05  0.00000000e+00 
 9.36913926e-06  4.91964707e+00  4.02163055e-05  0.00000000e+00 
 9.37413926e-06  4.92004708e+00  4.00161402e-05  0.00000000e+00 
 9.37913926e-06  4.92044509e+00  3.98169679e-05  0.00000000e+00 
 9.38413926e-06  4.92084112e+00  3.96187843e-05  0.00000000e+00 
 9.38913926e-06  4.92123518e+00  3.94215843e-05  0.00000000e+00 
 9.39413926e-06  4.92162728e+00  3.92253632e-05  0.00000000e+00 
 9.39913926e-06  4.92201743e+00  3.90301158e-05  0.00000000e+00 
 9.40413926e-06  4.92240563e+00  3.88358380e-05  0.00000000e+00 
 9.40913926e-06  4.92279191e+00  3.86425243e-05  0.00000000e+00 
 9.41413926e-06  4.92317626e+00  3.84501703e-05  0.00000000e+00 
 9.41913926e-06  4.92355869e+00  3.82587713e-05  0.00000000e+00 
 9.42413926e-06  4.92393922e+00  3.80683222e-05  0.00000000e+00 
 9.42913926e-06  4.92431786e+00  3.78788188e-05  0.00000000e+00 
 9.43413926e-06  4.92469462e+00  3.76902563e-05  0.00000000e+00 
 9.43913926e-06  4.92506950e+00  3.75026297e-05  0.00000000e+00 
 9.44413926e-06  4.92544251e+00  3.73159348e-05  0.00000000e+00 
 9.44913926e-06  4.92581366e+00  3.71301667e-05  0.00000000e+00 
 9.45413926e-06  4.92618297e+00  3.69453209e-05  0.00000000e+00 
 9.45913926e-06  4.92655044e+00  3.67613930e-05  0.00000000e+00 
 9.46413926e-06  4.92691608e+00  3.65783786e-05  0.00000000e+00 
 9.46913926e-06  4.92727990e+00  3.63962729e-05  0.00000000e+00 
 9.47413926e-06  4.92764190e+00  3.62150713e-05  0.00000000e+00 
 9.47913926e-06  4.92800211e+00  3.60347697e-05  0.00000000e+00 
 9.48413926e-06  4.92836052e+00  3.58553634e-05  0.00000000e+00 
 9.48913926e-06  4.92871715e+00  3.56768482e-05  0.00000000e+00 
 9.49413926e-06  4.92907200e+00  3.54992192e-05  0.00000000e+00 
 9.49913926e-06  4.92942509e+00  3.53224723e-05  0.00000000e+00 
 9.50413926e-06  4.92977641e+00  3.51466035e-05  0.00000000e+00 
 9.50913926e-06  4.93012599e+00  3.49716082e-05  0.00000000e+00 
 9.51413926e-06  4.93047383e+00  3.47974817e-05  0.00000000e+00 
 9.51913926e-06  4.93081993e+00  3.46242203e-05  0.00000000e+00 
 9.52413926e-06  4.93116432e+00  3.44518192e-05  0.00000000e+00 
 9.52913926e-06  4.93150698e+00  3.42802746e-05  0.00000000e+00 
 9.53413926e-06  4.93184795e+00  3.41095823e-05  0.00000000e+00 
 9.53913926e-06  4.93218721e+00  3.39397378e-05  0.00000000e+00 
 9.54413926e-06  4.93252478e+00  3.37707369e-05  0.00000000e+00 
 9.54913926e-06  4.93286068e+00  3.36025754e-05  0.00000000e+00 
 9.55413926e-06  4.93319490e+00  3.34352493e-05  0.00000000e+00 
 9.55913926e-06  4.93352745e+00  3.32687545e-05  0.00000000e+00 
 9.56413926e-06  4.93385835e+00  3.31030869e-05  0.00000000e+00 
 9.56913926e-06  4.93418760e+00  3.29382424e-05  0.00000000e+00 
 9.57413926e-06  4.93451522e+00  3.27742168e-05  0.00000000e+00 
 9.57913926e-06  4.93484120e+00  3.26110061e-05  0.00000000e+00 
 9.58413926e-06  4.93516556e+00  3.24486065e-05  0.00000000e+00 
 9.58913926e-06  4.93548830e+00  3.22870134e-05  0.00000000e+00 
 9.59413926e-06  4.93580943e+00  3.21262233e-05  0.00000000e+00 
 9.59913926e-06  4.93612897e+00  3.19662325e-05  0.00000000e+00 
 9.60413926e-06  4.93644691e+00  3.18070363e-05  0.00000000e+00 
 9.60913926e-06  4.93676328e+00  3.16486310e-05  0.00000000e+00 
 9.61413926e-06  4.93707806e+00  3.14910131e-05  0.00000000e+00 
 9.61913926e-06  4.93739128e+00  3.13341786e-05  0.00000000e+00 
 9.62413926e-06  4.93770294e+00  3.11781230e-05  0.00000000e+00 
 9.62913926e-06  4.93801304e+00  3.10228428e-05  0.00000000e+00 
 9.63413926e-06  4.93832161e+00  3.08683347e-05  0.00000000e+00 
 9.63913926e-06  4.93862863e+00  3.07145945e-05  0.00000000e+00 
 9.64413926e-06  4.93893413e+00  3.05616185e-05  0.00000000e+00 
 9.64913926e-06  4.93923810e+00  3.04094024e-05  0.00000000e+00 
 9.65413926e-06  4.93954056e+00  3.02579427e-05  0.00000000e+00 
 9.65913926e-06  4.93984151e+00  3.01072358e-05  0.00000000e+00 
 9.66413926e-06  4.94014097e+00  2.99572782e-05  0.00000000e+00 
 9.66913926e-06  4.94043893e+00  2.98080658e-05  0.00000000e+00 
