 time            v(conn_pin)     v(gate)         v(mcu_gpio)     v_am_esd#branch
 7.96582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.97582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.98582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.99582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.00582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.01582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.02582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 8.03582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 8.04582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.05582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.06582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.07582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.08582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.09582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.10582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.11582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47214871e-09 
 8.12582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.13582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.14582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.15582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.16582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.17582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.18582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.19582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.20582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 8.21582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.22582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.23582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.24582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 8.25582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.26582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.27582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 8.28582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.29582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.30582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.31582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.32582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 8.33582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 8.34582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.35582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.36582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.37582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.38582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.39582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.40582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.41582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.42582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.43582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.44582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.45582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.46582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.47582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.48582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 8.49582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.50582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.51582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.52582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.53582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.54582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.55582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.56582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.57582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.58582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.59582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.60582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.61582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.62582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.63582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.64582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.65582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.66582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.67582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.68582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.69582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.70582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.71582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.72582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 8.73582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 8.74582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.75582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.76582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.77582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.78582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.79582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.80582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.81582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.82582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.83582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.84582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.85582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.86582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.87582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.88582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.89582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.90582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.91582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 8.92582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.93582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 8.94582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 8.95582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47194976e-09 
 8.96582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47214871e-09 
 8.97582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.98582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 8.99582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.00582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.01582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.02582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.03582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.04582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 9.05582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.06582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.07582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.08582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.09582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.10582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.11582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 9.12582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.13582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.14582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.15582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.16582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.17582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.18582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.19582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.20582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.21582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.22582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.23582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.24582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.25582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.26582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.27582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.28582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.29582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.30582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.31582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.32582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.33582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.34582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.35582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.36582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.37582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.38582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.39582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.40582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.41582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.42582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 9.43582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.44582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.45582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 9.46582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.47582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.48582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.49582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.50582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.51582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.52582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.53582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.54582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.55582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.56582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.57582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.58582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.59582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 9.60582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 9.61582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.62582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.63582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.64582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.65582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.66582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.67582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.68582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.69582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.70582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.71582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47212029e-09 
 9.72582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.73582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.74582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.75582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.76582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.77582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.78582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.79582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.80582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.81582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.82582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.83582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.84582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.85582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.86582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.87582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.88582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 9.89582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.90582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 9.91582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.92582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.93582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.94582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47214871e-09 
 9.95582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 9.96582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.97582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 9.98582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 9.99582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 1.00000000e-04  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
