 time            v(conn_pin)     v(mcu_pin)      v_am_rs#branch  v_am_esd#branch v_am_prot#branch
 6.82200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.83200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.84200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.85200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.86200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.87200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.88200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.89200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.90200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.91200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.92200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.93200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.94200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.95200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.96200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.97200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.98200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.99200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.00200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.01200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.02200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.03200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.04200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.05200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.06200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.07200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.08200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.09200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.10200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.11200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.12200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.13200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.14200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.15200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.16200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.17200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.18200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.19200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.20200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.21200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.22200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.23200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.24200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.25200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.26200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.27200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.28200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.29200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.30200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.31200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.32200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.33200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.34200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.35200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.36200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.37200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.38200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.39200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.40200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.41200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.42200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.43200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.44200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.45200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.46200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.47200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.48200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.49200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.50200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.51200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.52200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.53200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.54200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.55200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.56200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.57200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.58200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.59200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.60200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.61200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.62200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.63200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.64200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.65200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.66200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.67200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.68200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.69200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.70200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.71200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.72200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.73200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.74200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.75200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.76200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.77200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.78200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.79200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.80200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.81200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.82200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.83200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.84200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.85200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.86200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.87200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.88200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.89200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.90200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.91200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.92200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.93200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.94200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.95200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.96200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.97200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.98200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 7.99200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 8.00000000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 8.00100000e-05  1.18983464e+01  7.62217129e+00  4.27617512e-03 -9.69748960e+00 -4.29676169e-03 
 8.00300000e-05  1.02916211e+01  7.53396656e+00  2.75765458e-03 -6.50589631e+00 -2.78066789e-03 
 8.00700000e-05  7.02697642e+00  7.11052658e+00 -8.35501589e-05 -1.73729126e-01  1.00423964e-05 
 8.01000000e-05  8.90101277e-03  1.59992958e+00 -1.59102857e-03  3.81871700e-03  3.01668546e-04 
 8.01019531e-05  1.88666850e-03  1.23988654e+00 -1.23799987e-03  1.12943283e-04  3.16277235e-04 
 8.01058593e-05  1.13119731e-03  7.19482405e-01 -7.18351208e-04 -6.63214920e-05  2.22622982e-04 
 8.01102039e-05  8.78150217e-04  3.80156303e-01 -3.79278153e-04 -9.10840122e-07  1.33901395e-04 
 8.01148490e-05  6.86773000e-04  1.86305245e-01 -1.85618472e-04  8.99273606e-07  7.09214275e-05 
 8.01221651e-05  5.46783615e-04  4.71826685e-02 -4.66358849e-05  1.46023928e-07  2.10278027e-05 
 8.01301853e-05  4.97242720e-04 -2.18906757e-03  2.68631029e-06 -1.52516260e-08  1.61154129e-07 
 8.01414905e-05  4.84674222e-04 -1.47277601e-02  1.52124343e-05 -4.63626916e-08 -5.99396012e-06 
 8.01587740e-05  4.90245186e-04 -9.17388804e-03  9.66413323e-06 -2.97634320e-08 -3.73344042e-06 
 8.01922806e-05  4.98406038e-04 -1.03900360e-03  1.53740964e-06 -4.79621380e-09 -5.82627402e-07 
 8.02592939e-05  5.00780189e-04  1.32742836e-03 -8.26648170e-07  2.58559703e-09  3.11711577e-07 
 8.03592939e-05  5.00196044e-04  7.45189869e-04 -2.44993825e-07  7.64189313e-10  9.27537405e-08 
 8.04592939e-05  4.99955533e-04  5.05460553e-04 -5.50502012e-09  1.66754486e-11  2.09324891e-09 
 8.05592939e-05  4.99941939e-04  4.91910734e-04  8.03120548e-09 -2.55142184e-11 -3.04257903e-09 
 8.06592939e-05  4.99948634e-04  4.98584172e-04  1.36446239e-09 -4.73314036e-12 -5.13435309e-10 
 8.07592939e-05  4.99950086e-04  5.00031651e-04 -8.15647377e-11 -2.25518093e-13  3.50973551e-11 
 8.08592939e-05  4.99950055e-04  4.99999873e-04 -4.98183274e-11 -3.24479908e-13  2.30548442e-11 
 8.09592939e-05  4.99949998e-04  4.99943238e-04  6.75938669e-12 -5.00847943e-13  1.59302164e-12 
 8.10592939e-05  4.99949991e-04  4.99936233e-04  1.37574325e-11 -5.22662692e-13 -1.06157321e-12 
 8.11592939e-05  4.99949992e-04  4.99937262e-04  1.27292752e-11 -5.19457703e-13 -6.71558438e-13 
 8.12592939e-05  4.99949992e-04  4.99937663e-04  1.23296492e-11 -5.18211793e-13 -5.19966797e-13 
 8.13592939e-05  4.99949992e-04  4.99937683e-04  1.23091351e-11 -5.18147840e-13 -5.12185118e-13 
 8.14592939e-05  4.99949992e-04  4.99937672e-04  1.23205573e-11 -5.18183502e-13 -5.16517973e-13 
 8.15592939e-05  4.99949992e-04  4.99937669e-04  1.23229385e-11 -5.18190947e-13 -5.17421239e-13 
 8.16592939e-05  4.99949992e-04  4.99937669e-04  1.23228703e-11 -5.18190832e-13 -5.17395326e-13 
 8.17592939e-05  4.99949992e-04  4.99937669e-04  1.23227748e-11 -5.18190541e-13 -5.17359134e-13 
 8.18592939e-05  4.99949992e-04  4.99937669e-04  1.23227635e-11 -5.18190344e-13 -5.17354851e-13 
 8.19592939e-05  4.99949992e-04  4.99937669e-04  1.23227653e-11 -5.18190409e-13 -5.17355538e-13 
 8.20592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355803e-13 
 8.21592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355805e-13 
 8.22592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355795e-13 
 8.23592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.24592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.25592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.26592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.27592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.28592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.29592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.30592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.31592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.32592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.33592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.34592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.35592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.36592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.37592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.38592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.39592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.40592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.41592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.42592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.43592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.44592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.45592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.46592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.47592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.48592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.49592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.50592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.51592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.52592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.53592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.54592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.55592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.56592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.57592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.58592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.59592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.60592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.61592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.62592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.63592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.64592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.65592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.66592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.67592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.68592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.69592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.70592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.71592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.72592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.73592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.74592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.75592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.76592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.77592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.78592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.79592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.80592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.81592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.82592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.83592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.84592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.85592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.86592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.87592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.88592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.89592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.90592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.91592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.92592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.93592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.94592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.95592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.96592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.97592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.98592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 8.99592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.00592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.01592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.02592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.03592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.04592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.05592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.06592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.07592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.08592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
 9.09592939e-05  4.99949992e-04  4.99937669e-04  1.23227660e-11 -5.18190414e-13 -5.17355793e-13 
